Words,Tags,SentenceID
:,O,2771
developer,S-ROLE,2771
.,O,2771
r,S-TECH,2772
explong,O,2772
conversational,O,2772
services,O,2772
provided,O,2772
by,O,2772
various,O,2772
technologies,O,2772
ai,S-TECH,2772
mly,O,2772
google,O,2772
and,O,2772
preparing,O,2772
documents,O,2772
out,O,2772
of,O,2772
it,O,2772
.,O,2772
conduct,O,2773
knowledge,O,2773
r,S-TECH,2773
shang,O,2773
session,O,2773
for,O,2773
the,O,2773
explored,O,2773
technology,O,2773
for,O,2773
the,O,2773
entire,O,2773
team,O,2773
.,O,2773
r,S-TECH,2774
configud,O,2774
bots,O,2774
in,O,2774
dialog,B-TECH,2774
flow,I-TECH,2774
(,O,2774
using,O,2774
node,B-TECH,2774
js,I-TECH,2774
),O,2774
in,O,2774
google,O,2774
lambda,O,2774
(,O,2774
using,O,2774
node,O,2774
js,O,2774
),O,2774
in,O,2774
amazon,O,2774
.,O,2774
r,S-TECH,2775
pject,O,2775
ai,S-TECH,2775
dets,O,2775
:,O,2775
.,O,2775
r,S-TECH,2776
pject,O,2776
name,O,2776
.,O,2776
r,S-TECH,2777
conveational,O,2777
experiences,O,2777
.,O,2777
client,O,2778
.,O,2778
tcs,S-ORG,2779
r,S-TECH,2779
inteal,O,2779
.,O,2779
r,S-TECH,2780
le,O,2780
.,O,2780
developer,S-ROLE,2781
.,O,2781
r,S-TECH,2782
softwa,O,2782
/,O,2782
languages,O,2782
.,O,2782
angular,S-TECH,2783
2,O,2783
python,O,2783
nodejs,O,2783
.,O,2783
r,S-TECH,2784
ai,S-TECH,2784
othedets,O,2784
.,O,2784
date,O,2785
of,O,2785
r,S-TECH,2785
bih,O,2785
:,O,2785
06-02-1993,O,2785
.,O,2785
language,O,2786
r,S-TECH,2786
pficiency,O,2786
:,O,2786
english,O,2786
hindi,O,2786
.,O,2786
.,O,2787
joyanto.s@tcs.com,S-EMAIL,2788
.,O,2788
nithin,O,2789
gopinadh's,O,2789
r,S-TECH,2789
pfile,O,2789
.,O,2789
joyanto,B-PER,2790
sarkar,I-PER,2790
(,O,2790
1507528,O,2790
),O,2790
.,O,2790
contact,O,2791
:,O,2791
+91,O,2791
9789710627,S-CON,2791
.,O,2791
ai,S-TECH,2792
m,O,2792
:,O,2792
.,O,2792
assistant,B-DES,2793
system,I-DES,2793
engineer,I-DES,2793
.,O,2793
5+,B-EXP,2794
months,I-EXP,2794
r,S-TECH,2794
expeence,O,2794
in,O,2794
tcs,S-ORG,2794
working,O,2794
in,O,2794
conversational,O,2794
experience,O,2794
unit,O,2794
in,O,2794
tcs,O,2794
b,O,2794
.,O,2794
tech,O,2795
in,O,2795
r,S-TECH,2795
computescience,O,2795
and,O,2795
engineering,O,2795
.,O,2795
r,S-TECH,2796
pfile,O,2796
.,O,2796
assistant,B-DES,2797
system,I-DES,2797
engineer,I-DES,2797
with,O,2797
4,O,2797
months,O,2797
experience,O,2797
.,O,2797
r,S-TECH,2798
ceifications,O,2798
:,O,2798
tcs,S-ORG,2798
ilp,O,2798
certification,O,2798
in,O,2798
java,S-TECH,2798
for,O,2798
3,B-EXP,2798
month,I-EXP,2798
tcs,O,2798
competency,O,2798
certificates,O,2798
in,O,2798
java,O,2798
html,S-TECH,2798
css,S-TECH,2798
ao,O,2798
javascript,S-TECH,2798
unix,S-TECH,2798
.,O,2798
.,O,2799
technical,O,2800
skills,O,2800
.,O,2800
development,O,2801
tools,O,2801
.,O,2801
eclipse,S-TECH,2802
sql,S-TECH,2802
.,O,2802
languages,O,2803
.,O,2803
java,S-TECH,2804
python,S-TECH,2804
.,O,2804
database,O,2805
.,O,2805
sql,S-TECH,2806
.,O,2806
r,S-TECH,2807
opeting,O,2807
system,O,2807
.,O,2807
windows,S-TECH,2808
10,O,2808
.,O,2808
r,S-TECH,2809
pfessional,O,2809
experience,O,2809
.,O,2809
03,O,2810
-2018,O,2810
–,O,2810
07-,O,2810
2018,O,2810
.,O,2810
educational,O,2811
&,O,2811
r,S-TECH,2811
pfessional,O,2811
credentials,O,2811
.,O,2811
education,O,2812
.,O,2812
r,S-TECH,2813
boa,O,2813
/,O,2813
university,O,2813
.,O,2813
r,S-TECH,2814
yeaof,O,2814
passing,O,2814
.,O,2814
%,O,2815
of,O,2815
r,S-TECH,2815
mas,O,2815
.,O,2815
r,S-TECH,2816
seconda,O,2816
.,O,2816
st,O,2817
stephens,O,2817
school,O,2817
r,S-TECH,2817
hazabagh,O,2817
.,O,2817
2010,O,2818
.,O,2818
.,O,2819
vivekananda,O,2820
r,S-TECH,2820
centl,O,2820
school,O,2820
hazaribagh,O,2820
.,O,2820
2012,O,2821
.,O,2821
.,O,2822
.,O,2823
.,O,2824
.,O,2825
r,S-TECH,2826
les&,O,2826
responsibilities,O,2826
:,O,2826
exploring,O,2826
conversational,O,2826
services,O,2826
provided,O,2826
by,O,2826
various,O,2826
technologies,O,2826
ai,S-TECH,2826
mly,O,2826
google,O,2826
and,O,2826
preparing,O,2826
documents,O,2826
out,O,2826
of,O,2826
it,O,2826
.,O,2826
r,S-TECH,2827
pject,O,2827
ai,S-TECH,2827
dets,O,2827
:,O,2827
.,O,2827
company,O,2828
name,O,2828
:,O,2828
tata,B-ORG,2828
consultancy,I-ORG,2828
services,I-ORG,2828
ltd,O,2828
india,O,2828
.,O,2828
r,S-TECH,2829
les&,O,2829
responsibilities,O,2829
:,O,2829
.,O,2829
developer,S-ROLE,2830
.,O,2830
r,S-TECH,2831
explong,O,2831
conversational,O,2831
services,O,2831
provided,O,2831
by,O,2831
various,O,2831
technologies,O,2831
ai,S-TECH,2831
mly,O,2831
google,O,2831
and,O,2831
preparing,O,2831
documents,O,2831
out,O,2831
of,O,2831
it,O,2831
.,O,2831
conduct,O,2832
knowledge,O,2832
r,S-TECH,2832
shang,O,2832
session,O,2832
for,O,2832
the,O,2832
explored,O,2832
technology,O,2832
for,O,2832
the,O,2832
entire,O,2832
team,O,2832
.,O,2832
r,S-TECH,2833
configud,O,2833
bots,O,2833
in,O,2833
dialog,B-TECH,2833
flow,I-TECH,2833
(,O,2833
using,O,2833
node,B-TECH,2833
js,I-TECH,2833
),O,2833
in,O,2833
google,O,2833
lambda,O,2833
(,O,2833
using,O,2833
node,O,2833
js,O,2833
),O,2833
in,O,2833
amazon,O,2833
.,O,2833
r,S-TECH,2834
pject,O,2834
name,O,2834
.,O,2834
r,S-TECH,2835
conveational,O,2835
experiences,O,2835
.,O,2835
client,O,2836
.,O,2836
tcs,S-ORG,2837
r,S-TECH,2837
inteal,O,2837
.,O,2837
r,S-TECH,2838
le,O,2838
.,O,2838
developer,S-ROLE,2839
.,O,2839
r,S-TECH,2840
softwa,O,2840
/,O,2840
languages,O,2840
.,O,2840
angular,S-TECH,2841
2,O,2841
python,O,2841
nodejs,O,2841
.,O,2841
r,S-TECH,2842
ai,S-TECH,2842
othedets,O,2842
.,O,2842
date,O,2843
of,O,2843
r,S-TECH,2843
bih,O,2843
:,O,2843
17-06-1995,O,2843
.,O,2843
language,O,2844
r,S-TECH,2844
pficiency,O,2844
:,O,2844
english,O,2844
hindi,O,2844
bangla,O,2844
.,O,2844
positions,O,2845
of,O,2845
r,S-TECH,2845
sponsibilities,O,2845
:,O,2845
.,O,2845
.,O,2846
.,O,2847
yeswanth.m@tcs.com,S-EMAIL,2848
.,O,2848
nithin,O,2849
gopinadh's,O,2849
r,S-TECH,2849
pfile,O,2849
.,O,2849
yeswanth,B-PER,2850
modupalli,I-PER,2850
(,O,2850
1508040,O,2850
),O,2850
.,O,2850
contact,O,2851
:,O,2851
+91,O,2851
8886188805,S-CON,2851
.,O,2851
ai,S-TECH,2852
m,O,2852
:,O,2852
.,O,2852
assistant,B-DES,2853
system,I-DES,2853
engineer,I-DES,2853
.,O,2853
5+,B-EXP,2854
months,I-EXP,2854
r,S-TECH,2854
expeence,O,2854
in,O,2854
tcs,S-ORG,2854
working,O,2854
in,O,2854
conversational,O,2854
experience,O,2854
unit,O,2854
in,O,2854
tcs,O,2854
.,O,2854
r,S-TECH,2855
pfile,O,2855
.,O,2855
assistant,B-DES,2856
system,I-DES,2856
engineer,I-DES,2856
with,O,2856
5+,O,2856
months,O,2856
experience,O,2856
.,O,2856
r,S-TECH,2857
ceifications,O,2857
:,O,2857
tcs,S-ORG,2857
ilp,O,2857
certification,O,2857
in,O,2857
java,S-TECH,2857
for,O,2857
3,B-EXP,2857
month,I-EXP,2857
tcs,O,2857
competency,O,2857
certificates,O,2857
in,O,2857
java,O,2857
html,S-TECH,2857
css,S-TECH,2857
python,S-TECH,2857
javascript,S-TECH,2857
.,O,2857
education,O,2858
ai,S-TECH,2858
det,O,2858
:,O,2858
b,O,2858
.,O,2858
tech,O,2859
in,O,2859
r,S-TECH,2859
infoation,O,2859
technology,O,2859
from,O,2859
velammal,O,2859
engineering,O,2859
college,O,2859
ai,S-TECH,2859
chenn,O,2859
.,O,2859
technical,O,2860
skills,O,2860
.,O,2860
development,O,2861
tool,O,2861
.,O,2861
eclipse,S-TECH,2862
anakonda,S-TECH,2862
.,O,2862
languages,O,2863
.,O,2863
node,B-TECH,2864
js,I-TECH,2864
java,O,2864
python,O,2864
3,O,2864
unix,O,2864
css,O,2864
html,O,2864
.,O,2864
database,O,2865
.,O,2865
sql,S-TECH,2866
postgre,B-TECH,2866
sql,I-TECH,2866
.,O,2866
r,S-TECH,2867
pfessional,O,2867
experience,O,2867
.,O,2867
tata,B-ORG,2868
consultancy,I-ORG,2868
services,I-ORG,2868
.,O,2868
assistant,B-DES,2869
system,I-DES,2869
engineer,I-DES,2869
.,O,2869
03,O,2870
/,O,2870
2018,O,2870
–,O,2870
till,O,2870
date,O,2870
.,O,2870
educational,O,2871
&,O,2871
r,S-TECH,2871
pfessional,O,2871
credentials,O,2871
.,O,2871
r,S-TECH,2872
yeaof,O,2872
passing,O,2872
.,O,2872
%,O,2873
of,O,2873
r,S-TECH,2873
mas,O,2873
.,O,2873
r,S-TECH,2874
seconda,O,2874
.,O,2874
r,S-TECH,2875
montesso,O,2875
high,O,2875
school,O,2875
kurnool,O,2875
.,O,2875
2011,O,2876
.,O,2876
85,O,2877
.,O,2877
r,S-TECH,2878
highesecondary,O,2878
.,O,2878
r,S-TECH,2879
nayana,O,2879
junior,O,2879
college,O,2879
vijayawada,O,2879
.,O,2879
2013,O,2880
.,O,2880
.,O,2881
velammal,O,2882
r,S-TECH,2882
engineeng,O,2882
college,O,2882
ai,S-TECH,2882
chenn,O,2882
.,O,2882
2017,O,2883
.,O,2883
67,O,2884
.,O,2884
r,S-TECH,2885
pject,O,2885
annexure,O,2885
.,O,2885
company,O,2886
name,O,2886
:,O,2886
tata,B-ORG,2886
consultancy,I-ORG,2886
services,I-ORG,2886
ltd,O,2886
india,O,2886
.,O,2886
r,S-TECH,2887
pject,O,2887
ai,S-TECH,2887
dets,O,2887
:,O,2887
.,O,2887
r,S-TECH,2888
les&,O,2888
responsibilities,O,2888
:,O,2888
developer,S-ROLE,2888
.,O,2888
r,S-TECH,2889
explong,O,2889
conversational,O,2889
services,O,2889
provided,O,2889
by,O,2889
various,O,2889
technologies,O,2889
ai,S-TECH,2889
mly,O,2889
google,O,2889
and,O,2889
preparing,O,2889
documents,O,2889
out,O,2889
of,O,2889
it,O,2889
.,O,2889
conduct,O,2890
knowledge,O,2890
r,S-TECH,2890
shang,O,2890
session,O,2890
for,O,2890
the,O,2890
explored,O,2890
technology,O,2890
for,O,2890
the,O,2890
entire,O,2890
team,O,2890
.,O,2890
r,S-TECH,2891
configud,O,2891
bots,O,2891
in,O,2891
dialog,B-TECH,2891
flow,I-TECH,2891
(,O,2891
using,O,2891
node,B-TECH,2891
js,I-TECH,2891
),O,2891
in,O,2891
google,O,2891
lambda,O,2891
(,O,2891
using,O,2891
node,O,2891
js,O,2891
),O,2891
in,O,2891
amazon,O,2891
.,O,2891
r,S-TECH,2892
pject,O,2892
name,O,2892
.,O,2892
r,S-TECH,2893
conveational,O,2893
experiences,O,2893
.,O,2893
client,O,2894
.,O,2894
r,S-TECH,2895
inteal,O,2895
.,O,2895
r,S-TECH,2896
le,O,2896
.,O,2896
developer,S-ROLE,2897
.,O,2897
r,S-TECH,2898
summa,O,2898
.,O,2898
r,S-TECH,2899
pparing,O,2899
chatbot,S-TECH,2899
in,O,2899
different,O,2899
technologies,O,2899
like,O,2899
amazon,O,2899
google,O,2899
kore,B-TECH,2899
al,I-TECH,2899
using,O,2899
java,S-TECH,2899
cript,O,2899
html,S-TECH,2899
css,S-TECH,2899
python,S-TECH,2899
node,B-TECH,2899
js,I-TECH,2899
.,O,2899
r,S-TECH,2900
ai,S-TECH,2900
othedets,O,2900
.,O,2900
date,O,2901
of,O,2901
r,S-TECH,2901
bih,O,2901
:,O,2901
09,O,2901
date,O,2901
of,O,2901
birth,O,2901
:,O,2901
09,O,2901
.,O,2901
01,O,2902
.,O,2902
.,O,2903
surendra.kesapragada@tcs.com,S-EMAIL,2904
.,O,2904
nithin,O,2905
gopinadh's,O,2905
r,S-TECH,2905
pfile,O,2905
.,O,2905
surendra,B-PER,2906
nikhil,I-PER,2906
kesapragada,I-PER,2906
(,O,2906
1507972,O,2906
),O,2906
.,O,2906
contact,O,2907
:,O,2907
+91,O,2907
9666442884,S-CON,2907
.,O,2907
ai,S-TECH,2908
m,O,2908
:,O,2908
.,O,2908
assistant,B-DES,2909
system,I-DES,2909
engineer,I-DES,2909
.,O,2909
5+,B-EXP,2910
months,I-EXP,2910
r,S-TECH,2910
expeence,O,2910
in,O,2910
tcs,S-ORG,2910
working,O,2910
in,O,2910
conversational,O,2910
experience,O,2910
unit,O,2910
in,O,2910
tcs,O,2910
.,O,2910
r,S-TECH,2911
pfile,O,2911
.,O,2911
assistant,B-DES,2912
system,I-DES,2912
engineer,I-DES,2912
with,O,2912
5+,O,2912
month's,O,2912
experience,O,2912
.,O,2912
r,S-TECH,2913
ceifications,O,2913
:,O,2913
tcs,S-ORG,2913
ilp,O,2913
certification,O,2913
in,O,2913
java,S-TECH,2913
for,O,2913
3,B-EXP,2913
month,I-EXP,2913
tcs,O,2913
competency,O,2913
certificates,O,2913
in,O,2913
java,O,2913
html,S-TECH,2913
css,S-TECH,2913
python,S-TECH,2913
javascript,S-TECH,2913
.,O,2913
education,O,2914
ai,S-TECH,2914
det,O,2914
:,O,2914
b,O,2914
.,O,2914
tech,O,2915
in,O,2915
mechanical,O,2915
r,S-TECH,2915
engineeng,O,2915
from,O,2915
srkr,O,2915
engineering,O,2915
college,O,2915
.,O,2915
technical,O,2916
skills,O,2916
.,O,2916
development,O,2917
tool,O,2917
.,O,2917
eclipse,S-TECH,2918
anakonda,S-TECH,2918
.,O,2918
languages,O,2919
.,O,2919
node,B-TECH,2920
js,I-TECH,2920
java,O,2920
python,O,2920
3,O,2920
unix,O,2920
css,O,2920
html,O,2920
.,O,2920
database,O,2921
.,O,2921
sql,S-TECH,2922
postgre,B-TECH,2922
sql,I-TECH,2922
.,O,2922
r,S-TECH,2923
pfessional,O,2923
experience,O,2923
.,O,2923
tata,B-ORG,2924
consultancy,I-ORG,2924
services,I-ORG,2924
.,O,2924
assistant,B-DES,2925
system,I-DES,2925
engineer,I-DES,2925
.,O,2925
03,O,2926
/,O,2926
2018,O,2926
–,O,2926
till,O,2926
date,O,2926
.,O,2926
r,S-TECH,2927
boa,O,2927
/,O,2927
university,O,2927
.,O,2927
r,S-TECH,2928
yeaof,O,2928
passing,O,2928
.,O,2928
%,O,2929
of,O,2929
r,S-TECH,2929
mas,O,2929
.,O,2929
r,S-TECH,2930
seconda,O,2930
.,O,2930
r,S-TECH,2931
kkgowtham,O,2931
concept,O,2931
school,O,2931
.,O,2931
2011,O,2932
.,O,2932
.,O,2933
r,S-TECH,2934
s,O,2934
ai,S-TECH,2934
chanya,O,2934
junior,O,2934
college,O,2934
.,O,2934
2013,O,2935
.,O,2935
.,O,2936
r,S-TECH,2937
sr,O,2937
engineering,O,2937
college,O,2937
/,O,2937
andhra,O,2937
university,O,2937
.,O,2937
2017,O,2938
.,O,2938
.,O,2939
company,O,2940
name,O,2940
:,O,2940
tata,B-ORG,2940
consultancy,I-ORG,2940
services,I-ORG,2940
ltd,O,2940
india,O,2940
.,O,2940
r,S-TECH,2941
les&,O,2941
responsibilities,O,2941
:,O,2941
developer,S-ROLE,2941
.,O,2941
r,S-TECH,2942
explong,O,2942
conversational,O,2942
services,O,2942
provided,O,2942
by,O,2942
various,O,2942
technologies,O,2942
ai,S-TECH,2942
mly,O,2942
google,O,2942
and,O,2942
preparing,O,2942
documents,O,2942
out,O,2942
of,O,2942
it,O,2942
.,O,2942
conduct,O,2943
knowledge,O,2943
r,S-TECH,2943
shang,O,2943
session,O,2943
for,O,2943
the,O,2943
explored,O,2943
technology,O,2943
for,O,2943
the,O,2943
entire,O,2943
team,O,2943
.,O,2943
r,S-TECH,2944
configud,O,2944
bots,O,2944
in,O,2944
dialog,B-TECH,2944
flow,I-TECH,2944
(,O,2944
using,O,2944
node,B-TECH,2944
js,I-TECH,2944
),O,2944
in,O,2944
google,O,2944
lambda,O,2944
(,O,2944
using,O,2944
node,O,2944
js,O,2944
),O,2944
in,O,2944
amazon,O,2944
.,O,2944
r,S-TECH,2945
pject,O,2945
name,O,2945
.,O,2945
r,S-TECH,2946
conveational,O,2946
experiences,O,2946
.,O,2946
client,O,2947
.,O,2947
r,S-TECH,2948
inteal,O,2948
.,O,2948
r,S-TECH,2949
le,O,2949
.,O,2949
developer,S-ROLE,2950
.,O,2950
r,S-TECH,2951
summa,O,2951
.,O,2951
r,S-TECH,2952
pparing,O,2952
chatbot,S-TECH,2952
in,O,2952
different,O,2952
technologies,O,2952
like,O,2952
amazon,O,2952
google,O,2952
kore,B-TECH,2952
al,I-TECH,2952
using,O,2952
java,S-TECH,2952
cript,O,2952
html,S-TECH,2952
css,S-TECH,2952
python,S-TECH,2952
node,B-TECH,2952
js,I-TECH,2952
.,O,2952
r,S-TECH,2953
ai,S-TECH,2953
othedets,O,2953
.,O,2953
date,O,2954
of,O,2954
r,S-TECH,2954
bih,O,2954
:,O,2954
13,O,2954
.,O,2954
10,O,2955
date,O,2955
of,O,2955
r,S-TECH,2955
bih,O,2955
:,O,2955
13,O,2955
.,O,2955
.,O,2956
b.srikar@tcs.com,S-EMAIL,2957
.,O,2957
nithin,O,2958
gopinadh's,O,2958
r,S-TECH,2958
pfile,O,2958
.,O,2958
srikar,B-PER,2959
brahmadevara,I-PER,2959
(,O,2959
1515634,O,2959
),O,2959
.,O,2959
contact,O,2960
:,O,2960
9492552552,S-CON,2960
ai,S-TECH,2960
+91m,O,2960
:,O,2960
.,O,2960
assistant,B-DES,2961
system,I-DES,2961
engineer,I-DES,2961
.,O,2961
5+,B-EXP,2962
months,I-EXP,2962
r,S-TECH,2962
expeence,O,2962
in,O,2962
tcs,S-ORG,2962
working,O,2962
in,O,2962
conversational,O,2962
experience,O,2962
unit,O,2962
in,O,2962
tcs,O,2962
.,O,2962
r,S-TECH,2963
pfile,O,2963
.,O,2963
assistant,B-DES,2964
system,I-DES,2964
engineer,I-DES,2964
with,O,2964
5+,O,2964
months,O,2964
experience,O,2964
.,O,2964
r,S-TECH,2965
ceifications,O,2965
:,O,2965
tcs,S-ORG,2965
ilp,O,2965
certification,O,2965
in,O,2965
java,S-TECH,2965
for,O,2965
3,B-EXP,2965
month,I-EXP,2965
tcs,O,2965
competency,O,2965
certificates,O,2965
in,O,2965
java,O,2965
html,S-TECH,2965
css,S-TECH,2965
python,S-TECH,2965
javascript,S-TECH,2965
.,O,2965
education,O,2966
ai,S-TECH,2966
det,O,2966
:,O,2966
b,O,2966
.,O,2966
tech,O,2967
in,O,2967
r,S-TECH,2967
infoation,O,2967
technology,O,2967
from,O,2967
gokaraju,O,2967
rangaraju,O,2967
intitute,O,2967
of,O,2967
engineering,O,2967
and,O,2967
technology,O,2967
.,O,2967
technical,O,2968
skills,O,2968
.,O,2968
development,O,2969
tool,O,2969
.,O,2969
eclipse,S-TECH,2970
anakonda,S-TECH,2970
.,O,2970
languages,O,2971
.,O,2971
node,B-TECH,2972
js,I-TECH,2972
java,O,2972
python,O,2972
3,O,2972
unix,O,2972
css,O,2972
html,O,2972
.,O,2972
database,O,2973
.,O,2973
sql,S-TECH,2974
postgre,B-TECH,2974
sql,I-TECH,2974
.,O,2974
r,S-TECH,2975
pfessional,O,2975
experience,O,2975
.,O,2975
tata,B-ORG,2976
consultancy,I-ORG,2976
services,I-ORG,2976
.,O,2976
assistant,B-DES,2977
system,I-DES,2977
engineer,I-DES,2977
.,O,2977
03,O,2978
/,O,2978
2018,O,2978
–,O,2978
till,O,2978
date,O,2978
.,O,2978
educational,O,2979
&,O,2979
r,S-TECH,2979
pfessional,O,2979
credentials,O,2979
.,O,2979
education,O,2980
.,O,2980
r,S-TECH,2981
boa,O,2981
/,O,2981
university,O,2981
.,O,2981
r,S-TECH,2982
yeaof,O,2982
passing,O,2982
.,O,2982
%,O,2983
of,O,2983
r,S-TECH,2983
mas,O,2983
.,O,2983
r,S-TECH,2984
seconda,O,2984
.,O,2984
.,O,2985
r,S-TECH,2986
nayana,O,2986
junior,O,2986
college,O,2986
hyderabad,O,2986
.,O,2986
2013,O,2987
.,O,2987
.,O,2988
r,S-TECH,2989
gokaju,O,2989
rangaraju,O,2989
intitute,O,2989
of,O,2989
engineering,O,2989
and,O,2989
technology,O,2989
hyderbad,O,2989
.,O,2989
2017,O,2990
.,O,2990
67,O,2991
.,O,2991
r,S-TECH,2992
pject,O,2992
annexure,O,2992
.,O,2992
company,O,2993
name,O,2993
:,O,2993
tata,B-ORG,2993
consultancy,I-ORG,2993
services,I-ORG,2993
ltd,O,2993
india,O,2993
.,O,2993
r,S-TECH,2994
les&,O,2994
responsibilities,O,2994
:,O,2994
developer,S-ROLE,2994
.,O,2994
r,S-TECH,2995
explong,O,2995
conversational,O,2995
services,O,2995
provided,O,2995
by,O,2995
various,O,2995
technologies,O,2995
ai,S-TECH,2995
mly,O,2995
google,O,2995
and,O,2995
preparing,O,2995
documents,O,2995
out,O,2995
of,O,2995
it,O,2995
.,O,2995
conduct,O,2996
knowledge,O,2996
r,S-TECH,2996
shang,O,2996
session,O,2996
for,O,2996
the,O,2996
explored,O,2996
technology,O,2996
for,O,2996
the,O,2996
entire,O,2996
team,O,2996
.,O,2996
r,S-TECH,2997
configud,O,2997
bots,O,2997
in,O,2997
dialog,B-TECH,2997
flow,I-TECH,2997
(,O,2997
using,O,2997
node,B-TECH,2997
js,I-TECH,2997
),O,2997
in,O,2997
google,O,2997
lambda,O,2997
(,O,2997
using,O,2997
node,O,2997
js,O,2997
),O,2997
in,O,2997
amazon,O,2997
.,O,2997
r,S-TECH,2998
pject,O,2998
name,O,2998
.,O,2998
r,S-TECH,2999
conveational,O,2999
experiences,O,2999
.,O,2999
client,O,3000
.,O,3000
r,S-TECH,3001
inteal,O,3001
.,O,3001
r,S-TECH,3002
le,O,3002
.,O,3002
developer,S-ROLE,3003
.,O,3003
r,S-TECH,3004
summa,O,3004
.,O,3004
r,S-TECH,3005
pparing,O,3005
chatbot,S-TECH,3005
in,O,3005
different,O,3005
technologies,O,3005
like,O,3005
amazon,O,3005
google,O,3005
kore,B-TECH,3005
al,I-TECH,3005
using,O,3005
javascript,S-TECH,3005
html,S-TECH,3005
css,S-TECH,3005
python,S-TECH,3005
node,B-TECH,3005
js,I-TECH,3005
.,O,3005
r,S-TECH,3006
ai,S-TECH,3006
othedets,O,3006
.,O,3006
date,O,3007
of,O,3007
r,S-TECH,3007
bih,O,3007
:,O,3007
22,O,3007
.,O,3007
07,O,3008
date,O,3008
of,O,3008
r,S-TECH,3008
bih,O,3008
:,O,3008
22,O,3008
.,O,3008
.,O,3009
(,O,3010
vishal.malviy@tcs.com,S-EMAIL,3010
),O,3010
.,O,3010
nithin,O,3011
gopinadh's,O,3011
r,S-TECH,3011
pfile,O,3011
.,O,3011
vishal,B-PER,3012
malviy,I-PER,3012
(,O,3012
1500542,O,3012
),O,3012
.,O,3012
contact,O,3013
:,O,3013
+91,O,3013
(,O,3013
9009316403,S-CON,3013
),O,3013
.,O,3013
ai,S-TECH,3014
m,O,3014
:,O,3014
.,O,3014
assistant,B-DES,3015
system,I-DES,3015
engineer,I-DES,3015
-,I-DES,3015
trainee,I-DES,3015
.,O,3015
2,B-EXP,3016
months,I-EXP,3016
r,S-TECH,3016
expeence,O,3016
in,O,3016
core,B-TECH,3016
java,I-TECH,3016
ilp,O,3016
.,O,3016
.,O,3017
r,S-TECH,3018
expeence,O,3018
summary,O,3018
.,O,3018
assistant,B-DES,3019
system,I-DES,3019
engineer,I-DES,3019
-,I-DES,3019
trainee,I-DES,3019
in,O,3019
tata,O,3019
consultancy,O,3019
services,O,3019
ltd,O,3019
(,O,3019
tcs,O,3019
),O,3019
.,O,3019
holds,O,3020
b,O,3020
.,O,3020
e,O,3021
.,O,3021
–,O,3022
r,S-TECH,3022
electnics,O,3022
and,O,3022
communication,O,3022
engineering,O,3022
.,O,3022
technical,O,3023
skills,O,3023
.,O,3023
development,O,3024
tool,O,3024
.,O,3024
eclipse,S-TECH,3025
svn,S-TECH,3025
sublime,S-TECH,3025
netbeans,S-TECH,3025
.,O,3025
languages,O,3026
.,O,3026
postgresql,S-TECH,3027
sql,O,3027
dbx,O,3027
.,O,3027
r,S-TECH,3028
seers,O,3028
/,O,3028
portal,O,3028
.,O,3028
tomcat,S-TECH,3029
apache,O,3029
.,O,3029
r,S-TECH,3030
opeting,O,3030
system,O,3030
.,O,3030
windows,B-TECH,3031
xp,I-TECH,3031
windows,B-TECH,3031
7,I-TECH,3031
windows,O,3031
10,O,3031
.,O,3031
r,S-TECH,3032
pfessional,O,3032
experience,O,3032
.,O,3032
tcs,S-ORG,3033
.,O,3033
assistant,B-DES,3034
system,I-DES,3034
engineer,I-DES,3034
-,I-DES,3034
trainee,I-DES,3034
.,O,3034
03-2018,O,3035
to,O,3035
r,S-TECH,3035
psent,O,3035
.,O,3035
educational,O,3036
&,O,3036
r,S-TECH,3036
pfessional,O,3036
credentials,O,3036
.,O,3036
education,O,3037
.,O,3037
r,S-TECH,3038
boa,O,3038
/,O,3038
university,O,3038
.,O,3038
r,S-TECH,3039
yeaof,O,3039
passing,O,3039
.,O,3039
%,O,3040
of,O,3040
r,S-TECH,3040
mas,O,3040
.,O,3040
r,S-TECH,3041
seconda,O,3041
.,O,3041
mp,O,3042
r,S-TECH,3042
boa,O,3042
.,O,3042
2010,O,3043
.,O,3043
80,O,3044
10,O,3044
%,O,3044
.,O,3044
r,S-TECH,3045
highesecondary,O,3045
.,O,3045
mp,O,3046
r,S-TECH,3046
boa,O,3046
.,O,3046
2012,O,3047
.,O,3047
.,O,3048
r,S-TECH,3049
jiv,O,3049
gandhi,O,3049
proudyogiki,O,3049
vishwavidyalaya,O,3049
university,O,3049
.,O,3049
2017,O,3050
.,O,3050
.,O,3051
attended,O,3052
r,S-TECH,3052
industal,O,3052
ai,S-TECH,3052
tring,O,3052
on,O,3052
transmission,O,3052
equipments,O,3052
from,O,3052
doordarshan,O,3052
kendra,O,3052
indore,O,3052
.,O,3052
attended,O,3053
session,O,3053
on,O,3053
aws,S-TECH,3053
r,S-TECH,3053
woed,O,3053
on,O,3053
lambda,O,3053
function,O,3053
lex,O,3053
and,O,3053
alexa,O,3053
skill,O,3053
.,O,3053
attended,O,3054
ilp,O,3054
r,S-TECH,3054
tining,O,3054
in,O,3054
java,O,3054
stream,O,3054
from,O,3054
gandhinagar,O,3054
tcs,O,3054
.,O,3054
r,S-TECH,3055
pject,O,3055
annexure,O,3055
.,O,3055
implemented,O,3056
r,S-TECH,3056
pject,O,3056
named,O,3056
as,O,3056
"""smart",O,3056
exam,O,3056
